MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,IRN,IRN,1122,-5.57029177718833,https://www.iol.co.za/news/politics/tehran-not-using-sa-as-recruiting-ground-says-embassy-12660896
201801,KHM,KHM,1122,-4.7787610619469,https://www.sbs.com.au/news/family-activists-fight-for-australian-filmmaker-s-release-as-he-awaits-trial-in-cambodia_1
201801,SWE,SWE,1122,-7.86516853932585,https://www.iranhumanrights.org/2018/01/death-sentence-against-swedish-resident-ahmadreza-djalali-under-review/
201801,USA,USA,1122,-4.26456071076012,http://www.shakesville.com/2018/01/we-resist-day-369.html
201801,IRN,IRN,1122,-3.17450309774002,https://www.rt.com/news/416700-iran-europe-trump-concessions/
201801,CAN,CAN,1122,2.76338514680484,http://www.4-traders.com/news/Natural-Resources-Canada-Advancing-Canada-rsquo-s-Approach-on-Responsible-Business-Conduct-Abroad--25826001/
201801,GOV,,1122,-8.21917808219179,http://us.blastingnews.com/news/2018/01/ex-cia-officer-suspected-of-spying-for-china-charged-in-court-002294951.html
201801,GOV,,1122,-4.9469964664311,http://www.deccanchronicle.com/nation/in-other-news/230118/kerala-unlawful-elephant-parade-again.html
201801,USA,USA,1122,-10.2329820817216,http://www.recorder.com/Police-Child-hospitalized-after-ingesting-opioid-pill-14703160
201801,CHNGOV,CHN,1122,-4.92292391844853,http://www.dw.com/en/japan-eyes-aircraft-carriers-to-counter-north-korea-china/a-41990036
201801,GOV,,1122,-4.92292391844853,http://www.dw.com/en/japan-eyes-aircraft-carriers-to-counter-north-korea-china/a-41990036
